source,target,mapping
/ad4.wegdeel_v.x,/ad5.verharding_v.grondsoortnaam,/hm
/ad4.wegdeel_v.x,/ad5.verharding_v.grondsoortnaam,/hm
/ad4.wegdeel_v.x,/ad5.verharding_v.grondsoortnaam,/hm
/ad4.wegdeel_v.x,/ad5.verharding_v.hoogte,/hm
/ad4.wegdeel_v.x,/ad5.verharding_v.hoogte,/hm
/ad4.wegdeel_v.x,/ad5.verharding_v.hoogte,/hm
/ad4.wegdeel_v.x,/ad5.verharding_v.hoogte,/hm
/ad4.onbegroeidTerreindeel_v.IDENTIFICATIE,/ad5.verharding_v.identificatie,/hm
/ad4.onbegroeidTerreindeel_v.IDENTIFICATIE,/ad5.verharding_v.identificatie,/hm
/ad4.ondersteunendWegdeel_v.IDENTIFICATIE,/ad5.verharding_v.identificatie,/hm
/ad4.ondersteunendWegdeel_v.IDENTIFICATIE,/ad5.verharding_v.identificatie,/hm
/ad4.ondersteunendWegdeel_v.IDENTIFICATIE,/ad5.verharding_v.identificatie,/hm
/ad4.wegdeel_v.IDENTIFICATIE,/ad5.verharding_v.identificatie,/hm
/ad4.wegdeel_v.x,/ad5.verharding_v.identificatie,/hm
/ad4.wegdeel_v.IDENTIFICATIE,/ad5.verharding_v.identificatie,/hm
/ad4.wegdeel_v.IDENTIFICATIE,/ad5.verharding_v.identificatie,/hm
/ad4.ondersteunendWegdeel_v.INONDERZOEK,/ad5.verharding_v.in_onderzoek,/hm
/ad4.ondersteunendWegdeel_v.INONDERZOEK,/ad5.verharding_v.in_onderzoek,/hm
/ad4.ondersteunendWegdeel_v.INONDERZOEK,/ad5.verharding_v.in_onderzoek,/hm
/ad4.wegdeel_v.INONDERZOEK,/ad5.verharding_v.in_onderzoek,/hm
/ad4.wegdeel_v.x,/ad5.verharding_v.in_onderzoek,/hm
/ad4.wegdeel_v.INONDERZOEK,/ad5.verharding_v.in_onderzoek,/hm
/ad4.wegdeel_v.INONDERZOEK,/ad5.verharding_v.in_onderzoek,/hm
/ad4.ondersteunendWegdeel_v.JAARAANLEG,/ad5.verharding_v.jaar_ aanleg,/hm
/ad4.wegdeel_v.JAARAANLEG,/ad5.verharding_v.jaar_ aanleg,/hm
/ad4.ondersteunendWegdeel_v.JAARAANLEG,/ad5.verharding_v.jaar_aanleg,/hm
/ad4.ondersteunendWegdeel_v.JAARAANLEG,/ad5.verharding_v.jaar_aanleg,/hm
/ad4.wegdeel_v.JAARAANLEG,/ad5.verharding_v.jaar_aanleg,/hm
/ad4.wegdeel_v.JAARAANLEG,/ad5.verharding_v.jaar_aanleg,/hm
/ad4.onbegroeidTerreindeel_v.JAARAANLEG,/ad5.verharding_v.jaar_maatregel,/hm
/ad4.onbegroeidTerreindeel_v.JAARAANLEG,/ad5.verharding_v.jaar_maatregel,/hm
/ad4.onbegroeidTerreindeel_v.JAARAANLEG,/ad5.verharding_v.jaar_maatregel,/hm
/ad4.ondersteunendWegdeel_v.JAARAANLEG,/ad5.verharding_v.jaar_maatregel,/hm
/ad4.ondersteunendWegdeel_v.JAARAANLEG,/ad5.verharding_v.jaar_maatregel,/hm
/ad4.ondersteunendWegdeel_v.JAARAANLEG,/ad5.verharding_v.jaar_maatregel,/hm
/ad4.ondersteunendWegdeel_v.JAARAANLEG,/ad5.verharding_v.jaar_maatregel,/hm
/ad4.wegdeel_v.x,/ad5.verharding_v.jaar_maatregel,/hm
/ad4.wegdeel_v.x,/ad5.verharding_v.jaar_maatregel,/hm
/ad4.wegdeel_v.x,/ad5.verharding_v.jaar_maatregel,/hm
/ad4.wegdeel_v.x,/ad5.verharding_v.jaar_maatregel,/hm
/ad4.wegdeel_v.JAARAANLEG,/ad5.verharding_v.jaar_maatregel,/hm
/ad4.wegdeel_v.JAARAANLEG,/ad5.verharding_v.jaar_maatregel,/hm
/ad4.wegdeel_v.JAARAANLEG,/ad5.verharding_v.jaar_maatregel,/hm
/ad4.wegdeel_v.JAARAANLEG,/ad5.verharding_v.jaar_maatregel,/hm
/ad4.wegdeel_v.x,/ad5.verharding_v.kleur,/hm
/ad4.wegdeel_v.x,/ad5.verharding_v.kleur,/hm
/ad4.wegdeel_v.x,/ad5.verharding_v.kleur,/hm
/ad4.wegdeel_v.x,/ad5.verharding_v.kleur,/hm
/ad4.crowMeting_tbl.LAST_EDITED_DATE,/ad5.verharding_v.last_edited_date,/hm
/ad4.onbegroeidTerreindeel_v.LAST_EDITED_DATE,/ad5.verharding_v.last_edited_date,/hm
/ad4.onbegroeidTerreindeel_v.LAST_EDITED_DATE,/ad5.verharding_v.last_edited_date,/hm
/ad4.onbegroeidTerreindeel_v.LAST_EDITED_DATE,/ad5.verharding_v.last_edited_date,/hm
/ad4.ondersteunendWegdeel_v.LAST_EDITED_DATE,/ad5.verharding_v.last_edited_date,/hm
/ad4.ondersteunendWegdeel_v.LAST_EDITED_DATE,/ad5.verharding_v.last_edited_date,/hm
/ad4.ondersteunendWegdeel_v.LAST_EDITED_DATE,/ad5.verharding_v.last_edited_date,/hm
/ad4.wegdeel_v.LAST_EDITED_DATE,/ad5.verharding_v.last_edited_date,/hm
/ad4.wegdeel_v.LAST_EDITED_DATE,/ad5.verharding_v.last_edited_date,/hm
/ad4.wegdeel_v.LAST_EDITED_DATE,/ad5.verharding_v.last_edited_date,/hm
/ad4.wegdeel_v.LAST_EDITED_DATE,/ad5.verharding_v.last_edited_date,/hm
/ad4.crowMeting_tbl.LAST_EDITED_USER,/ad5.verharding_v.last_edited_user,/hm
/ad4.onbegroeidTerreindeel_v.LAST_EDITED_USER,/ad5.verharding_v.last_edited_user,/hm
/ad4.onbegroeidTerreindeel_v.LAST_EDITED_USER,/ad5.verharding_v.last_edited_user,/hm
/ad4.onbegroeidTerreindeel_v.LAST_EDITED_USER,/ad5.verharding_v.last_edited_user,/hm
/ad4.ondersteunendWegdeel_v.LAST_EDITED_USER,/ad5.verharding_v.last_edited_user,/hm
/ad4.ondersteunendWegdeel_v.LAST_EDITED_USER,/ad5.verharding_v.last_edited_user,/hm
/ad4.ondersteunendWegdeel_v.LAST_EDITED_USER,/ad5.verharding_v.last_edited_user,/hm
/ad4.wegdeel_v.LAST_EDITED_USER,/ad5.verharding_v.last_edited_user,/hm
/ad4.wegdeel_v.LAST_EDITED_USER,/ad5.verharding_v.last_edited_user,/hm
/ad4.wegdeel_v.LAST_EDITED_USER,/ad5.verharding_v.last_edited_user,/hm
/ad4.wegdeel_v.LAST_EDITED_USER,/ad5.verharding_v.last_edited_user,/hm
/ad4.wegdeel_v.x,/ad5.verharding_v.legverband,/hm
/ad4.onbegroeidTerreindeel_v.LENGTE_VLAK,/ad5.verharding_v.lengte,/hm
/ad4.onbegroeidTerreindeel_v.LENGTE_VLAK,/ad5.verharding_v.lengte,/hm
/ad4.onbegroeidTerreindeel_v.LENGTE_VLAK,/ad5.verharding_v.lengte,/hm
